type,locality,latitude,longitude,lease_type,negotiable,furnishing,parking,property_size,property_age,bathroom,facing,cup_board,floor,total_floor,water_supply,building_type,balconies,rent,lift,gym,internet,ac,club,intercom,pool,cpa,fs,servant,security,sc,gp,park,rwh,stp,hk,pb,vp,activation_day,activation_month,activation_year,Total_amenities
2,Uttarahalli Hobli,12.90302796,77.55413278,2,1,1,1,800,3.0,2.0,1,1.0,1.0,1.0,2,2,1.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,9,2018,3
2,Munnekollal,12.95171667,77.7067842,2,1,1,1,1200,6.0,2.0,2,1.0,0.0,1.0,2,3,0.0,14500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,5,2018,2
3,Mahadevapura,12.985369,77.6879009,4,0,1,3,1280,2.0,2.0,2,3.0,0.0,4.0,2,1,2.0,25000.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,5,2018,2
3,Sadanandanagar,12.99599874,77.65655376,4,0,1,3,1200,1.0,2.0,1,3.0,0.0,1.0,1,3,1.0,20000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,26,5,2018,2
2,JP Nagar Phase 6,12.90256391,77.58381848,2,0,1,3,900,2.0,2.0,1,2.0,3.0,4.0,2,3,1.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2017,1
2,Chandra Layout,12.95745428,77.52625794,2,1,1,1,1100,5.0,2.0,1,2.0,0.0,2.0,2,3,0.0,17500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30,8,2017,2
2,"NGR Layout, Roopena Agrahara, Bommanahalli",12.9090465,77.6236573,4,1,1,3,1200,6.0,2.0,5,2.0,1.0,4.0,2,1,1.0,16000.0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,21,5,2018,9
3,"AECS Layout, Brookefield",12.96611429,77.71050282,2,1,1,2,1380,6.0,2.0,4,3.0,2.0,4.0,2,1,1.0,22000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,2017,1
2,Mahadevapura,12.98499387,77.68709129,4,1,1,3,1136,2.0,2.0,1,0.0,3.0,4.0,3,1,3.0,23000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,13,6,2018,3
2,"Shamana Garden,Wilson Garden",12.9488024,77.6016933,2,0,1,3,1130,5.0,2.0,4,6.0,1.0,4.0,2,1,2.0,25000.0,1,1,0,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,10,3,2017,13
2,Madiwala,12.92450108,77.61760887,4,1,1,1,1000,8.0,1.0,2,2.0,1.0,2.0,2,3,1.0,17000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,10,2017,1
3,Bellandur,12.92897473,77.66943689,4,1,1,3,1500,10.0,2.0,2,3.0,3.0,4.0,3,1,1.0,29000.0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,23,5,2018,8
1,Cox Town,12.99598102,77.62142234,4,1,1,0,485,20.0,1.0,1,1.0,1.0,4.0,2,1,1.0,15000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26,6,2018,2
3,"Green Glen Layout,Bellandur",12.9230988,77.6694432,2,1,1,2,1780,9.0,3.0,1,3.0,7.0,9.0,3,1,2.0,35000.0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,26,7,2017,14
1,Banashankari,12.94140532,77.55427949,2,1,0,1,350,15.0,1.0,4,0.0,0.0,1.0,1,3,0.0,8000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,2018,1
3,Ulsoor,12.97729603,77.62906055,2,1,1,3,1600,1.0,2.0,1,2.0,3.0,4.0,2,1,2.0,35000.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,3,2017,3
2,Vijaya Nagar,12.96161885,77.54060076,2,1,1,1,1200,25.0,2.0,3,2.0,0.0,2.0,1,3,0.0,16000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,8,2018,2
2,Hoodi,12.98765534,77.73041666,2,1,1,3,1050,2.0,2.0,1,2.0,2.0,4.0,2,1,1.0,22000.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2018,19
2,Tata Silk Farm,12.93340511,77.57218837,2,1,1,1,750,6.0,2.0,3,2.0,1.0,2.0,1,3,0.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,27,9,2017,3
2,Neelasandra,12.95044365,77.60790732,4,0,1,0,600,10.0,2.0,2,1.0,1.0,2.0,1,2,1.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7,9,2018,3
2,Nagarabhavi 2nd Stage,12.96342287,77.50586638,2,1,1,3,1200,3.0,2.0,2,2.0,1.0,3.0,2,3,10.0,16000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2018,1
2,Bellandur,12.92615724,77.67172717,4,0,1,3,1100,10.0,2.0,1,4.0,4.0,4.0,2,1,1.0,23700.0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,5,12,2018,5
3,Doddakannelli,12.90571961,77.69880743,4,1,1,3,1304,0.0,2.0,2,3.0,4.0,4.0,3,1,2.0,24000.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,25,8,2017,7
1,New Thippasandra,12.972433,77.651333,4,1,1,1,700,1.0,1.0,2,2.0,3.0,3.0,2,2,1.0,16000.0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,7,11,2018,4
2,Byatarayanapura,12.95108934,77.54029255,2,1,0,1,600,10.0,1.0,1,0.0,1.0,1.0,1,3,0.0,8000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,12,2018,3
1,Basavanagudi,12.93266939,77.56380487,4,1,1,1,450,5.0,1.0,1,1.0,1.0,2.0,2,3,1.0,8000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4,2018,1
2,Nagarabhavi,12.96297473,77.51890323,2,1,1,3,1200,10.0,2.0,2,5.0,0.0,1.0,1,3,1.0,12000.0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,15,6,2018,4
2,"GM Palya, Bengaluru, Karnataka, India",12.97152067,77.66554783,4,1,1,1,950,10.0,2.0,1,2.0,0.0,2.0,1,2,0.0,19000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,3,2017,1
2,Hosakerehalli,12.93132329,77.54134065,4,1,1,1,800,0.0,1.0,1,1.0,1.0,2.0,2,3,1.0,10500.0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,9,6,2017,4
2,Kaggadasapura,12.97946622,77.67924423,2,1,1,3,1300,5.0,1.0,2,4.0,1.0,2.0,2,3,1.0,16000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,2018,1
2,JP Nagar,12.907871,77.60114149,4,1,1,0,550,1.0,1.0,2,2.0,0.0,2.0,1,3,0.0,13000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,4,2018,1
3,Kaikondrahalli,12.9113224,77.6847566,2,1,1,3,1460,1.0,2.0,2,0.0,6.0,14.0,1,1,1.0,34000.0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,18,12,2017,13
1,Padmanabhanagar,12.91916478,77.55860229,2,1,1,3,700,7.0,1.0,2,2.0,1.0,1.0,2,3,1.0,12000.0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,19,6,2018,6
3,Doddakannelli,12.91319558,77.69874009,4,1,2,3,2000,1.0,3.0,1,3.0,14.0,14.0,3,1,3.0,45000.0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,29,11,2017,13
2,New Tippasandra,12.97186481,77.65415916,4,1,1,1,600,5.0,1.0,2,2.0,0.0,3.0,1,2,1.0,16000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7,7,2018,3
2,Whitefield,12.96772394,77.7406054,2,1,1,3,1232,3.0,2.0,2,4.0,4.0,4.0,3,1,3.0,24000.0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,15,2,2018,9
3,HSR Layout,12.90110367,77.65323997,2,1,1,2,1870,7.0,3.0,2,6.0,9.0,18.0,2,1,3.0,36000.0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,28,3,2018,12
3,Whitefield Hope Farm Junction,12.9815979,77.73072052,2,1,1,3,2052,0.0,3.0,1,6.0,4.0,13.0,3,1,2.0,45000.0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,1,1,19,1,2018,11
2,Tubarahalli,12.94863021,77.71893802,2,1,1,3,1150,3.0,2.0,3,2.0,5.0,9.0,2,1,1.0,25000.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,12,2017,19
3,HSR Layout,12.9155632,77.62592523,2,1,1,3,2250,0.0,3.0,1,3.0,0.0,3.0,2,3,0.0,45000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,7,2017,1
2,Raja Rajeshwari Nagar,12.91104623,77.50954202,4,1,1,3,1200,3.0,2.0,2,2.0,3.0,3.0,1,3,0.0,12000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7,11,2018,2
2,"Kodbisanhalli,",12.9413756,77.6968511,4,1,1,3,1320,9.0,2.0,3,6.0,1.0,4.0,3,1,2.0,22500.0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,4,7,2018,15
0,Koramangala 5th Block,12.93460397,77.61983747,1,0,1,1,250,0.0,1.0,3,1.0,2.0,2.0,1,3,0.0,8500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,14,6,2018,3
2,Attiguppe,12.9614457,77.5333386,1,1,1,3,800,8.0,2.0,2,3.0,0.0,1.0,1,2,1.0,14000.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,11,2018,2
3,Rustam Bagh Layout,12.95596237,77.64856498,4,0,2,3,1800,5.0,3.0,2,3.0,3.0,4.0,2,1,3.0,40000.0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,21,11,2017,11
2,Annapurneshwari Nagar,12.97259,77.506583,2,1,1,1,1200,5.0,2.0,2,2.0,0.0,2.0,1,3,0.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,28,10,2017,3
1,Hoodi,12.99320109,77.71756946,4,0,0,1,650,1.0,1.0,1,0.0,1.0,1.0,2,1,0.0,9200.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26,7,2017,1
2,Mahadevapura,12.99382105,77.67178211,4,1,1,1,1000,5.0,2.0,2,2.0,0.0,2.0,1,3,0.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,2018,1
2,Hoodi,12.990976,77.7157208,4,1,1,2,1255,5.0,2.0,5,2.0,9.0,9.0,2,1,3.0,25000.0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,7,4,2018,16
2,Whitefield,12.9801606,77.7337254,4,1,1,3,1260,2.0,2.0,5,2.0,1.0,7.0,3,1,3.0,24000.0,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,12,12,2017,10
2,Mahadevapura,12.9912734,77.677535,2,1,1,1,1000,6.0,1.0,2,2.0,2.0,3.0,2,3,2.0,16000.0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,17,5,2018,4
3,Banashankar,12.9043065,77.5273781,2,1,1,2,840,3.0,2.0,3,8.0,0.0,2.0,2,2,2.0,28000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2018,0
3,Varthur,12.9402388,77.7519986,4,0,1,3,1390,1.0,2.0,2,4.0,1.0,4.0,2,1,2.0,18000.0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,24,6,2018,9
1,HSR Layout,12.90951392,77.64206305,4,1,1,3,600,3.0,1.0,4,2.0,0.0,3.0,2,3,0.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,20,12,2017,4
2,"Immadihalli, Whitefield",12.96476,77.757207,2,1,1,3,1250,3.0,2.0,2,4.0,2.0,4.0,3,1,1.0,17000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,5,10,2018,4
3,"Dodda Nekkundi Extension,Doddanekkundi",12.9706856,77.7069747,2,0,1,3,1251,5.0,2.0,2,6.0,5.0,5.0,1,1,1.0,23000.0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,17,4,2018,9
2,RR Nagar,12.92707195,77.52660985,4,1,1,3,1080,0.0,2.0,2,2.0,0.0,3.0,2,2,1.0,14000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,30,6,2018,2
3,Raja Rajeshwari Nagar,12.92689152,77.51059324,2,0,1,1,1200,10.0,2.0,2,2.0,1.0,1.0,1,3,1.0,20000.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,2018,2
1,RR Nagar,12.91223372,77.51333162,2,1,1,1,900,1.0,1.0,1,0.0,0.0,2.0,2,3,0.0,9500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,16,4,2018,3
3,Kaggadasapura,12.97585558,77.67344181,4,0,1,3,1695,7.0,2.0,5,3.0,4.0,4.0,1,1,2.0,26500.0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,16,7,2018,7
2,banashankari,12.93756706,77.55059675,4,1,1,1,1500,15.0,1.0,1,2.0,1.0,1.0,2,3,0.0,15000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2018,0
2,Kumaraswamy Layout,12.90266602,77.5645222,2,1,1,1,700,10.0,2.0,2,1.0,0.0,2.0,2,3,0.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,6,2018,2
2,RR Nagar,12.91946329,77.51124618,2,1,1,3,1200,1.0,2.0,2,2.0,2.0,4.0,2,1,1.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,3,2018,3
2,Hoodi,12.9922145,77.7159001,4,0,1,3,900,0.0,2.0,5,2.0,3.0,5.0,2,1,2.0,20000.0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,11,7,2017,18
2,Kaggadasapura,12.97873491,77.6811327,4,1,1,3,1400,10.0,4.0,3,4.0,0.0,4.0,2,1,1.0,25000.0,1,0,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,20,4,2018,11
2,Bellandur,12.92756144,77.68906287,4,0,1,3,1360,2.0,2.0,5,2.0,3.0,4.0,3,1,1.0,25000.0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,28,2,2018,9
3,BTM Layout,12.91973588,77.61291455,2,1,1,3,2000,8.0,2.0,5,3.0,0.0,1.0,1,2,1.0,35000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,2018,1
2,HSR 7th Sector,12.91030265,77.63219619,2,1,1,1,800,5.0,2.0,2,2.0,0.0,1.0,1,3,0.0,17000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,22,7,2017,2
2,Marathahalli,12.94987439,77.69971961,4,1,1,1,800,3.0,2.0,2,2.0,2.0,4.0,2,3,0.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,12,2,2017,3
3,Kaggadasapura,12.98065256,77.68048774,2,1,1,3,1495,9.0,3.0,3,3.0,1.0,4.0,1,1,2.0,21000.0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,24,9,2017,9
1,Wilson Garden,12.94861725,77.60165954,4,1,0,1,400,10.0,1.0,1,0.0,0.0,2.0,1,3,0.0,8000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,2018,1
1,Ejipura,12.94157753,77.63080396,1,1,1,1,650,4.0,1.0,2,1.0,0.0,2.0,1,3,0.0,10000.0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,17,12,2017,7
2,Vijaya Nagar,12.97480167,77.54052861,4,1,1,3,600,5.0,1.0,2,1.0,1.0,2.0,1,3,1.0,13000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,18,7,2017,4
2,Balagere,12.9390796,77.7201994,2,0,1,3,1210,0.0,2.0,2,2.0,3.0,13.0,2,1,1.0,25000.0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,18,6,2018,10
2,Chamrajpet,12.95611558,77.56084161,2,1,1,1,1000,1.0,2.0,1,2.0,3.0,3.0,2,3,0.0,19000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,6,2018,1
2,hsr layout,12.90708265,77.63287924,4,1,1,1,800,2.0,2.0,2,2.0,2.0,3.0,2,3,1.0,14000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,18,5,2018,4
3,"KHB Games Village,Koramangala",12.9462606,77.6218629,2,1,1,3,1950,10.0,2.0,8,3.0,5.0,7.0,1,1,1.0,35000.0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,17,7,2018,11
2,BSK 5th Stage,12.90647606,77.52998001,4,1,1,3,900,8.0,1.0,1,2.0,0.0,0.0,1,2,0.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,29,5,2018,4
2,Hoodi,12.99127312,77.71729085,4,0,0,3,1170,10.0,2.0,5,2.0,2.0,3.0,2,1,2.0,22000.0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,19,8,2017,11
2,RR Nagar,12.9271268,77.51044304,4,0,2,3,1000,3.0,1.0,1,0.0,0.0,2.0,2,3,1.0,8000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,2018,1
2,Bommanahalli,12.90846479,77.62350914,4,0,1,1,650,0.0,1.0,5,2.0,3.0,4.0,2,3,0.0,13000.0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,19,11,2017,4
2,Whitefield,12.96977596,77.73786306,2,0,1,3,750,10.0,1.0,2,2.0,0.0,2.0,2,3,0.0,14500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22,9,2017,2
2,Mahadevapura,12.99235041,77.67514997,4,1,1,1,950,5.0,1.0,2,1.0,1.0,3.0,1,2,1.0,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,6,2018,0
3,"Nallurhalli,Whitefield",12.9703009,77.7394709,2,1,1,3,1648,0.0,3.0,2,4.0,1.0,11.0,3,1,3.0,27000.0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,13,10,2017,9
2,Brookefield,12.96611337,77.71227547,2,1,1,3,860,10.0,2.0,2,2.0,1.0,3.0,2,1,1.0,20000.0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,26,4,2018,7
5,Adugodi,12.94466184,77.60426996,4,1,1,1,1100,0.0,4.0,2,8.0,2.0,2.0,2,3,0.0,40000.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,4,2017,2
1,BTM Layout,12.91605365,77.61458534,4,0,0,1,400,8.0,1.0,1,0.0,0.0,5.0,3,3,0.0,8500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,10,2017,1
3,Hoodi,12.9922145,77.7159001,4,1,1,3,1314,0.0,2.0,2,2.0,1.0,4.0,3,1,1.0,18000.0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,16,11,2017,10
3,BTM Layout,12.90907818,77.61294783,4,1,1,3,1350,15.0,2.0,2,3.0,0.0,2.0,1,3,1.0,23000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,2017,1
2,"Chennappa Layout,Chinnapanna Halli",12.9621061,77.7041604,2,1,1,3,1080,9.0,2.0,2,2.0,2.0,4.0,1,1,2.0,22000.0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,8,6,2017,8
2,Chikkalasandra,12.91715927,77.54671985,4,0,1,1,750,6.0,2.0,2,2.0,0.0,2.0,2,3,0.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,20,6,2018,2
2,Rajarajeshwari Nagar,12.91950265,77.52063634,2,1,1,3,1000,0.0,2.0,1,2.0,2.0,3.0,2,1,1.0,17000.0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,14,8,2017,4
3,Whitefield Hope Farm Junction,12.96869946,77.74118042,2,1,1,3,1330,5.0,2.0,2,3.0,1.0,5.0,2,1,1.0,21250.0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,25,4,2018,11
1,Viveka Nagar,12.95484996,77.62206333,2,1,1,3,450,20.0,1.0,2,1.0,0.0,2.0,1,3,0.0,8000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,2017,0
3,"Seetharampalya,Hoodi",12.9867219,77.7104228,2,0,1,3,2145,0.0,3.0,2,2.0,17.0,18.0,2,1,3.0,35000.0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,25,5,2018,13
2,RR Nagar,12.91569284,77.50244568,4,1,2,3,1452,3.0,2.0,1,3.0,1.0,4.0,2,1,1.0,15000.0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,7,9,2017,14
2,RR Nagar,12.92914041,77.50791395,2,1,1,3,900,2.0,2.0,1,2.0,1.0,1.0,2,3,1.0,12500.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,26,9,2017,3
3,Kaggadasapura,12.9791181,77.67478659,4,1,1,3,1435,4.0,2.0,1,5.0,3.0,4.0,3,1,3.0,23000.0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,21,12,2017,12
1,J P Nagar Phase 5,12.90179775,77.59608229,2,0,1,1,550,4.0,1.0,2,1.0,2.0,2.0,2,3,1.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,4,6,2018,4
2,Bellandur,12.94719218,77.67734313,2,0,1,3,1310,5.0,2.0,2,2.0,8.0,8.0,2,1,2.0,27000.0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,7,11,2017,8
2,Vijaya Nagar,12.96853484,77.53027443,2,0,0,1,700,5.0,2.0,4,0.0,0.0,1.0,2,3,0.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,19,8,2017,3
2,HSR Layout,12.91408874,77.64062896,2,0,1,1,850,4.0,2.0,2,3.0,1.0,3.0,2,3,1.0,28000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,2018,2
2,"Seetharampalya,Hoodi",12.9867219,77.7104228,1,0,2,3,1300,2.0,2.0,2,4.0,5.0,15.0,1,1,2.0,25000.0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,11,9,2017,12
2,Whitefield,12.95566909,77.72888922,2,0,1,1,750,0.0,2.0,2,2.0,3.0,3.0,3,1,1.0,16800.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,13,7,2018,5
2,Ambalipura,12.91359686,77.6651645,4,0,1,3,1000,10.0,2.0,3,2.0,2.0,4.0,2,1,0.0,19000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,2017,1
1,Hoodi Circle,12.98444433,77.70853096,4,1,1,2,500,0.0,1.0,2,2.0,0.0,3.0,2,3,1.0,11500.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,9,2018,1
3,"Seetharampalya,Hoodi",12.98900564,77.71371168,4,1,1,3,1550,0.0,3.0,2,2.0,2.0,4.0,2,1,3.0,26000.0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,9,11,2017,14
2,RR Nagar,12.93015079,77.52168407,2,1,0,3,800,5.0,1.0,4,0.0,0.0,1.0,1,2,0.0,11000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,21,7,2017,3
3,Whitefield Hope Farm Junction,12.9815979,77.73072052,4,1,1,2,1550,0.0,3.0,2,3.0,3.0,11.0,2,1,2.0,45000.0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,3,11,2018,15
2,KR Puram,12.99602509,77.72267914,2,1,1,3,1525,8.0,2.0,1,2.0,2.0,4.0,3,1,2.0,15000.0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,24,10,2017,13
3,RR Nagar,12.9215405,77.5261372,2,1,1,3,1475,1.0,3.0,3,4.0,0.0,4.0,3,1,1.0,20000.0,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,6,11,2018,11
1,Bommanahalli,12.90900652,77.62177769,2,0,1,1,500,2.0,1.0,2,1.0,0.0,1.0,2,3,0.0,8500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9,8,2017,3
3,Pulikeshi Nagar,12.99328359,77.61283153,2,1,1,3,3000,10.0,2.0,2,3.0,0.0,1.0,2,3,1.0,35000.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,2,5,2018,4
3,Marathahalli,12.95547543,77.71035769,2,1,1,3,1499,9.0,3.0,1,3.0,5.0,9.0,1,1,2.0,35000.0,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,10,7,2017,14
2,Banashankari,12.92785586,77.57024738,2,0,1,1,750,0.0,2.0,2,2.0,2.0,2.0,1,3,2.0,16000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10,9,2017,3
2,Wilson Garden,12.94134167,77.6012045,1,0,1,1,800,3.0,2.0,1,2.0,2.0,3.0,2,3,2.0,17500.0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3,9,2018,5
2,Mahadevapura,12.98857602,77.68496883,2,1,1,3,1300,8.0,2.0,2,2.0,1.0,2.0,1,3,1.0,16500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6,2018,2
2,Banashankari Temple Ward,12.91568047,77.5725156,4,1,1,3,1000,2.0,2.0,2,1.0,1.0,1.0,1,3,1.0,14000.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,18,7,2017,4
2,Vijayanagar,12.96734054,77.53984867,4,0,1,3,1000,15.0,2.0,1,2.0,0.0,2.0,2,3,0.0,16000.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,5,8,2018,3
