type,locality,latitude,longitude,lease_type,negotiable,furnishing,parking,property_size,property_age,bathroom,facing,cup_board,floor,total_floor,water_supply,building_type,balconies,rent,lift,gym,internet,ac,club,intercom,pool,cpa,fs,servant,security,sc,gp,park,rwh,stp,hk,pb,vp,activation_day,activation_month,activation_year,Total_amenities
BHK2,Whitefield,12.9548686,77.71764661,ANYONE,0,SEMI_FURNISHED,BOTH,1145,9.0,2.0,W,2.0,1.0,4.0,CORP_BORE,AP,2.0,15750.0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,16,8,2017,7
BHK1,Venkatapura,12.92023142,77.62597391,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,500,10.0,1.0,N,1.0,1.0,2.0,CORP_BORE,IF,0.0,8000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,31,7,2017,3
BHK3,Bellandur Amanikere,12.9378596,77.7040155,ANYONE,1,SEMI_FURNISHED,BOTH,1606,2.0,3.0,N,3.0,3.0,5.0,CORP_BORE,AP,3.0,30000.0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,10,3,2017,17
BHK2,"4th Cross, Sathya Sai Layout, Whitefield, Bengaluru, Karnataka, India",12.9728063,77.7530977,FAMILY,1,SEMI_FURNISHED,FOUR_WHEELER,800,2.0,2.0,E,2.0,3.0,3.0,CORP_BORE,IH,2.0,16000.0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,5,12,2018,4
BHK2,HSR Layout,12.91906559,77.63536062,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,1000,5.0,1.0,E,2.0,1.0,3.0,CORP_BORE,IF,0.0,16000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,11,12,2017,3
BHK2,Malleshwaram West,12.9939954,77.57725406,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,850,10.0,2.0,E,2.0,1.0,2.0,CORP_BORE,IF,1.0,22000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,16,2,2018,3
BHK2,HSR Layout,12.9094198,77.6431252,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,800,3.0,2.0,NW,2.0,3.0,4.0,CORP_BORE,IF,1.0,24000.0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,24,3,2018,5
BHK2,Koramangala,12.93856525,77.62696075,ANYONE,1,SEMI_FURNISHED,BOTH,1200,8.0,2.0,N,2.0,2.0,4.0,CORP_BORE,AP,1.0,30000.0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,21,6,2018,8
BHK2,Kaveri Nagar,12.9013915,77.621393,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,1200,10.0,2.0,W,3.0,0.0,1.0,CORPORATION,IH,0.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,9,10,2017,4
RK1,Vasanth Nagar,12.99184249,77.59560301,ANYONE,0,SEMI_FURNISHED,TWO_WHEELER,300,20.0,1.0,E,1.0,0.0,3.0,CORPORATION,IF,1.0,9000.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,24,5,2018,5
BHK1,JP Nagar,12.90107107,77.60080954,FAMILY,0,SEMI_FURNISHED,TWO_WHEELER,480,3.0,1.0,E,1.0,1.0,2.0,BOREWELL,IF,0.0,9000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,12,2017,1
BHK3,Kasavanahalli,12.9066841,77.68551798,ANYONE,1,SEMI_FURNISHED,BOTH,2000,5.0,3.0,N,4.0,0.0,0.0,BOREWELL,IH,2.0,35000.0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,9,5,2017,6
BHK2,Whitefield,12.98014039,77.75115388,ANYONE,1,SEMI_FURNISHED,BOTH,1120,8.0,2.0,W,2.0,2.0,8.0,BOREWELL,AP,1.0,20000.0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,7,12,2017,13
BHK1,Domlur,12.96177208,77.63695035,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,750,5.0,1.0,N,1.0,0.0,2.0,CORP_BORE,IH,0.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7,5,2018,3
BHK2,"Seetharampalya,Hoodi",12.9812973,77.709555,ANYONE,1,FULLY_FURNISHED,BOTH,1400,0.0,3.0,E,10.0,9.0,10.0,CORP_BORE,AP,3.0,30000.0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,24,7,2017,15
BHK2,Banashankari 3rd Stage,12.93030381,77.56050559,FAMILY,0,SEMI_FURNISHED,TWO_WHEELER,600,10.0,1.0,E,2.0,0.0,3.0,CORP_BORE,IF,0.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,31,7,2018,3
BHK2,Wilson Garden,12.94918031,77.60198065,ANYONE,1,NOT_FURNISHED,TWO_WHEELER,600,10.0,1.0,N,0.0,1.0,3.0,CORPORATION,IF,0.0,13000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,29,1,2018,3
BHK3,"Janatha Colony,Chikkabellandur",12.9070493,77.6999687,FAMILY,1,SEMI_FURNISHED,BOTH,1485,0.0,2.0,N,3.0,11.0,13.0,CORP_BORE,AP,2.0,30000.0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,23,9,2017,9
BHK3,Kumaraswamy Layout,12.90074709,77.56085944,FAMILY,1,SEMI_FURNISHED,BOTH,1200,3.0,3.0,N,6.0,1.0,3.0,CORP_BORE,IF,1.0,24000.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,6,2017,2
BHK2,Kumaraswamy Layout,12.90059731,77.57102188,FAMILY,1,SEMI_FURNISHED,BOTH,980,13.0,2.0,W,2.0,2.0,4.0,BOREWELL,AP,1.0,14000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,15,6,2018,4
BHK3,Kasavanahalli,12.9120201,77.6804996,ANYONE,1,FULLY_FURNISHED,BOTH,1500,7.0,2.0,W,2.0,3.0,3.0,CORPORATION,AP,2.0,32000.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,18,8,2017,5
BHK2,Ulsoor,12.9817147,77.6285585,FAMILY,0,SEMI_FURNISHED,TWO_WHEELER,950,45.0,1.0,E,3.0,0.0,0.0,CORPORATION,IH,0.0,13000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19,8,2017,2
BHK2,Mahadevapura,12.99364346,77.68450931,ANYONE,0,FULLY_FURNISHED,BOTH,1350,0.0,2.0,N,2.0,7.0,14.0,CORP_BORE,AP,3.0,36000.0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,7,2018,10
BHK3,JP Nagar,12.91178251,77.58405919,FAMILY,1,SEMI_FURNISHED,BOTH,650,8.0,2.0,E,2.0,1.0,2.0,CORPORATION,IF,1.0,26000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,8,2017,1
BHK2,Indiranagar,12.97367187,77.63993912,ANYONE,0,SEMI_FURNISHED,BOTH,950,10.0,3.0,N,2.0,0.0,3.0,CORP_BORE,IF,0.0,39000.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,28,2,2018,4
BHK3,Whitefield,12.974616,77.7585992,ANYONE,1,SEMI_FURNISHED,FOUR_WHEELER,1400,0.0,3.0,W,6.0,5.0,5.0,BOREWELL,AP,3.0,22000.0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,7,11,2018,8
BHK3,RR Nagar,12.90955175,77.52568157,FAMILY,1,NOT_FURNISHED,BOTH,1100,10.0,3.0,N,0.0,0.0,2.0,CORPORATION,IF,2.0,18000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,13,10,2017,3
BHK2,Kasavanahalli,12.90090904,77.67462699,ANYONE,1,SEMI_FURNISHED,BOTH,1500,6.0,2.0,N,7.0,14.0,14.0,BOREWELL,AP,3.0,28000.0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,22,9,2017,15
BHK2,Varthur,12.93951702,77.73066711,FAMILY,1,SEMI_FURNISHED,BOTH,1250,0.0,2.0,W,2.0,3.0,14.0,CORPORATION,AP,1.0,25000.0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,7,3,2018,7
BHK3,"Banashankari,",12.92182544,77.55370633,FAMILY,1,SEMI_FURNISHED,BOTH,1200,12.0,2.0,N,2.0,1.0,2.0,CORP_BORE,IF,1.0,16000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,2018,1
BHK3,HSR Layout,12.91281783,77.63793926,ANYONE,1,SEMI_FURNISHED,BOTH,1800,3.0,2.0,E,3.0,1.0,3.0,BOREWELL,AP,1.0,38000.0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,29,3,2018,6
BHK2,Whitefield,12.96734707,77.74039104,FAMILY,1,SEMI_FURNISHED,BOTH,1305,6.0,2.0,N,2.0,1.0,4.0,BOREWELL,AP,2.0,18000.0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,14,9,2017,9
BHK2,Doddakannelli,12.9033705,77.6960514,FAMILY,0,SEMI_FURNISHED,BOTH,1071,4.0,2.0,E,2.0,4.0,4.0,CORPORATION,AP,2.0,19000.0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,2,9,2018,11
BHK2,Bommanahalli,12.91131445,77.62484335,FAMILY,1,SEMI_FURNISHED,BOTH,1161,5.0,2.0,E,3.0,0.0,5.0,CORP_BORE,AP,1.0,20000.0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,26,6,2018,6
BHK2,Bommanahalli,12.9120484,77.62485696,ANYONE,1,SEMI_FURNISHED,FOUR_WHEELER,1000,5.0,2.0,N,5.0,1.0,4.0,CORPORATION,AP,0.0,15000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,2018,0
BHK2,Munnekollal,12.9587257,77.705502,FAMILY,1,SEMI_FURNISHED,FOUR_WHEELER,1000,8.0,2.0,E,2.0,7.0,14.0,CORPORATION,AP,2.0,31000.0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,10,10,2017,17
BHK2,BTM Layout,12.91419773,77.60774692,FAMILY,1,SEMI_FURNISHED,BOTH,1000,10.0,2.0,E,2.0,1.0,2.0,BOREWELL,IF,1.0,23000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,2018,1
BHK3,BTM 2nd Stage,12.91245497,77.60054909,FAMILY,1,SEMI_FURNISHED,BOTH,1450,3.0,2.0,E,3.0,1.0,3.0,CORP_BORE,AP,2.0,26000.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,22,2,2018,4
BHK1,Kaggadasapura,12.97912644,77.67978625,ANYONE,0,SEMI_FURNISHED,TWO_WHEELER,500,3.0,1.0,N,1.0,2.0,3.0,CORP_BORE,IF,1.0,11000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,11,2018,3
BHK2,Vijayanagar,12.96561184,77.53266908,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,1200,0.0,1.0,E,1.0,0.0,2.0,CORP_BORE,IH,0.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,31,7,2018,4
BHK3,"Ambedkar Nagar,Whitefield",12.9826432,77.7551868,ANYONE,1,SEMI_FURNISHED,BOTH,2000,0.0,3.0,E,3.0,3.0,16.0,CORP_BORE,AP,2.0,35000.0,1,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,13,11,2017,13
BHK2,Mahadevapura,12.99202579,77.67901439,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,850,5.0,1.0,E,1.0,1.0,2.0,CORPORATION,IH,1.0,10500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,2018,0
BHK1,Whitefield,12.963188,77.74843006,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,550,12.0,1.0,S,1.0,0.0,1.0,CORPORATION,IF,0.0,9000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,2017,1
BHK1,JP Nagar,12.91066567,77.57597812,ANYONE,0,SEMI_FURNISHED,BOTH,700,1.0,1.0,N,0.0,3.0,4.0,CORP_BORE,AP,0.0,11000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,2018,0
BHK2,Basaveshwar Nagar,12.98843134,77.53826354,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,900,3.0,2.0,W,2.0,3.0,3.0,CORP_BORE,IF,2.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,15,4,2018,4
BHK1,Varthur,12.93910503,77.7376709,FAMILY,0,SEMI_FURNISHED,NONE,656,0.0,1.0,E,1.0,9.0,15.0,CORPORATION,AP,1.0,19000.0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,27,2,2018,14
BHK2,Munnekollal,12.95170464,77.70680487,FAMILY,0,SEMI_FURNISHED,TWO_WHEELER,1000,3.0,2.0,N,2.0,2.0,3.0,CORP_BORE,IF,1.0,14000.0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,20,4,2018,5
BHK3,JP Nagar,12.9014005,77.59203669,ANYONE,1,SEMI_FURNISHED,BOTH,1350,10.0,3.0,NE,6.0,3.0,3.0,CORP_BORE,AP,2.0,24000.0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,11,9,2017,9
BHK2,Padmanabhanagar,12.91597791,77.559313,ANYONE,1,SEMI_FURNISHED,BOTH,1300,5.0,2.0,E,2.0,1.0,1.0,CORPORATION,IH,1.0,18000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,2018,1
BHK1,Ulsoor,12.9817147,77.6285585,ANYONE,1,SEMI_FURNISHED,NONE,950,5.0,1.0,W,2.0,1.0,2.0,CORPORATION,IF,1.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,19,11,2017,3
BHK2,Harlur,12.90619054,77.67486733,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,850,1.0,2.0,E,3.0,2.0,3.0,BOREWELL,IH,1.0,14000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,12,2018,1
BHK2,Bellandur,12.9155004,77.6909469,ANYONE,1,SEMI_FURNISHED,BOTH,1365,1.0,2.0,E,3.0,4.0,4.0,BOREWELL,AP,2.0,30000.0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,4,5,2018,10
BHK3,RR Nagar,12.94366421,77.52686777,FAMILY,0,SEMI_FURNISHED,BOTH,1450,8.0,2.0,N,2.0,1.0,2.0,CORP_BORE,IF,0.0,15000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,9,2017,1
BHK2,Vinayaka Nagar,12.95393884,77.65594097,FAMILY,1,SEMI_FURNISHED,BOTH,900,0.0,2.0,E,2.0,2.0,3.0,CORP_BORE,IF,1.0,14000.0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,7,10,2017,7
BHK1,Malleshpalya,12.97765904,77.6723367,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,600,5.0,1.0,E,1.0,1.0,2.0,BOREWELL,IF,1.0,8000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,12,2017,2
BHK2,Chikkalasandra,12.91145953,77.55192859,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,1100,8.0,1.0,E,4.0,1.0,4.0,CORPORATION,AP,2.0,9500.0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,19,6,2018,3
BHK2,Bilekahalli,12.90215839,77.60997542,ANYONE,0,SEMI_FURNISHED,BOTH,1080,1.0,2.0,E,0.0,0.0,3.0,CORPORATION,AP,1.0,23000.0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,9,4,2017,11
BHK2,"Ambalipura, Harlur, Bengaluru, Karnataka, India",12.9143818,77.6666243,FAMILY,1,NOT_FURNISHED,FOUR_WHEELER,1100,7.0,2.0,E,3.0,1.0,4.0,BOREWELL,AP,2.0,23000.0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,14,3,2018,11
BHK1,Varthur,12.93742254,77.74629868,FAMILY,0,SEMI_FURNISHED,TWO_WHEELER,800,0.0,1.0,E,1.0,1.0,2.0,BOREWELL,IF,0.0,10000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,4,2018,1
BHK2,"Whitefield, Nallurhalli, Bengaluru, Karnataka, India",12.976372,77.727019,FAMILY,1,SEMI_FURNISHED,BOTH,1400,3.0,2.0,E,2.0,2.0,3.0,BOREWELL,AP,1.0,23000.0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,21,12,2017,13
BHK1,Chinnapanna Halli,12.96335937,77.70830113,FAMILY,0,SEMI_FURNISHED,NONE,865,3.0,1.0,E,2.0,0.0,2.0,BOREWELL,IF,0.0,13500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,2018,1
BHK3,Banashankari,12.92049408,77.53694153,ANYONE,0,SEMI_FURNISHED,BOTH,2480,1.0,4.0,E,3.0,4.0,15.0,CORPORATION,AP,1.0,50000.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,7,2018,19
BHK2,JP Nagar,12.91382794,77.5949025,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,600,5.0,1.0,E,2.0,1.0,2.0,CORP_BORE,IH,0.0,14000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,12,2017,1
BHK3,Padmanabhanagar,12.92074151,77.55991397,ANYONE,1,SEMI_FURNISHED,BOTH,1000,12.0,1.0,E,2.0,0.0,2.0,CORP_BORE,IF,0.0,16000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,2017,0
BHK2,"Terrace Garden Apartments, Ittamadu, Banashankari 3rd Stage, Banashankari, Bengaluru, Karnataka, India",12.9240739,77.5459994,FAMILY,1,NOT_FURNISHED,BOTH,984,20.0,2.0,E,0.0,3.0,3.0,CORP_BORE,AP,2.0,15000.0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,3,11,2018,13
BHK3,"Pantarapalya,Nayanda Halli",12.93918197,77.52336896,FAMILY,1,SEMI_FURNISHED,BOTH,1520,3.0,2.0,E,3.0,12.0,12.0,CORPORATION,AP,2.0,24000.0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,25,7,2017,15
BHK1,HSR Layout,12.92018444,77.65111269,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,400,5.0,1.0,N,1.0,3.0,3.0,CORP_BORE,IF,0.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,20,4,2018,4
BHK1,Indiranagar,12.98221583,77.63507474,ANYONE,0,NOT_FURNISHED,TWO_WHEELER,800,7.0,1.0,E,0.0,2.0,3.0,CORPORATION,IF,1.0,9000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,2018,1
BHK2,Chikkalasandra,12.91703051,77.54709804,FAMILY,1,SEMI_FURNISHED,FOUR_WHEELER,1085,10.0,2.0,N,6.0,4.0,5.0,CORP_BORE,AP,1.0,15000.0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0,12,12,2017,10
BHK3,"Brookefield, Kundalahalli, Bengaluru, Karnataka, India",12.9689968,77.7208853,FAMILY,1,SEMI_FURNISHED,BOTH,1600,10.0,3.0,N,3.0,2.0,4.0,CORPORATION,AP,2.0,28000.0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,0,24,10,2017,10
BHK3,Basavanagudi,12.9400627,77.56624291,FAMILY,1,FULLY_FURNISHED,BOTH,1500,8.0,2.0,NW,8.0,0.0,4.0,CORP_BORE,AP,2.0,30000.0,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,8,2,2017,14
BHK3,RR Nagar,12.91660759,77.51327622,FAMILY,1,SEMI_FURNISHED,BOTH,1655,5.0,3.0,N,3.0,3.0,5.0,CORPORATION,AP,2.0,18000.0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,30,6,2018,9
BHK3,"Sector 2, HSR Layout",12.90901588,77.64286101,FAMILY,0,SEMI_FURNISHED,BOTH,2400,10.0,3.0,NE,3.0,0.0,2.0,CORPORATION,IF,0.0,40000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,23,11,2017,4
BHK3,Ayyappa Nagar,12.99797901,77.71666364,ANYONE,1,SEMI_FURNISHED,BOTH,950,0.0,2.0,N,3.0,3.0,5.0,CORP_BORE,AP,2.0,14000.0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,27,9,2017,4
BHK2,"KPC Layout, Kasavanahalli, Junnasandra, Karnataka, India",12.9041209,77.6786656,FAMILY,0,SEMI_FURNISHED,BOTH,1100,4.0,2.0,E,2.0,2.0,2.0,BOREWELL,IF,0.0,22000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,2018,1
BHK1,Vimanapura,12.96253441,77.68153932,ANYONE,1,SEMI_FURNISHED,BOTH,650,0.0,1.0,E,2.0,2.0,3.0,BOREWELL,IH,1.0,8500.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27,7,2018,1
BHK2,"2nd Phase, JP Nagar",12.91169377,77.58422554,FAMILY,1,NOT_FURNISHED,TWO_WHEELER,1200,30.0,2.0,N,0.0,1.0,2.0,CORPORATION,IF,1.0,14000.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,3,2017,3
BHK1,Varthur,12.93788372,77.74715849,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,800,1.0,1.0,E,5.0,1.0,1.0,CORPORATION,IF,1.0,8000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,2018,1
BHK2,Jayanagar,12.9318494,77.5783428,ANYONE,1,SEMI_FURNISHED,BOTH,800,20.0,2.0,E,2.0,2.0,2.0,CORP_BORE,AP,2.0,14000.0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,13,9,2017,9
BHK2,BTM 2nd Stage,12.91631769,77.60329405,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,750,7.0,1.0,W,2.0,2.0,2.0,CORP_BORE,IF,0.0,16750.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11,1,2017,3
BHK1,Hoodi,12.9913659,77.7172694,FAMILY,0,SEMI_FURNISHED,TWO_WHEELER,750,10.0,1.0,N,1.0,0.0,0.0,CORPORATION,IH,0.0,10500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,12,4,2017,3
BHK1,Vijayanagar,12.96818183,77.52720605,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,450,20.0,1.0,W,1.0,0.0,1.0,CORPORATION,IF,0.0,9000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,24,5,2018,3
BHK2,Koramangala,12.93415903,77.63015931,FAMILY,1,SEMI_FURNISHED,NONE,1000,10.0,2.0,NE,2.0,0.0,2.0,CORPORATION,IF,0.0,29000.0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,21,3,2018,5
BHK1,New Tippasandra,12.97219655,77.64717155,ANYONE,0,SEMI_FURNISHED,TWO_WHEELER,650,1.0,1.0,N,1.0,1.0,3.0,CORPORATION,IF,0.0,11000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11,2017,1
BHK3,"Arehalli,Uttarahalli Hobli",12.91319864,77.54314331,FAMILY,1,SEMI_FURNISHED,BOTH,1460,3.0,2.0,E,3.0,2.0,4.0,CORP_BORE,AP,3.0,18000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,5,2017,3
BHK1,Murugesh Pallya,12.96031082,77.65598322,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,700,1.0,1.0,E,2.0,3.0,3.0,CORPORATION,IF,1.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,11,2017,1
BHK2,JP Nagar,12.9001857,77.5856105,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,800,0.0,2.0,E,2.0,3.0,4.0,CORP_BORE,IF,2.0,15500.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,7,2017,2
BHK2,BTM Layout,12.91950005,77.61585779,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,600,3.0,2.0,E,2.0,2.0,4.0,CORP_BORE,IF,1.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22,7,2018,2
BHK1,JP Nagar 2nd Phase,12.90842631,77.59163939,BACHELOR,1,SEMI_FURNISHED,TWO_WHEELER,500,4.0,1.0,E,1.0,2.0,2.0,CORPORATION,IF,1.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,2017,1
BHK3,Marathahalli,12.9659729,77.71784577,FAMILY,1,SEMI_FURNISHED,BOTH,1520,10.0,3.0,N,3.0,2.0,9.0,CORP_BORE,AP,3.0,29900.0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,4,2,2018,16
BHK1,Thyagaraja Nagar,12.93275885,77.57119423,FAMILY,0,SEMI_FURNISHED,TWO_WHEELER,450,3.0,1.0,N,0.0,2.0,2.0,CORPORATION,IF,1.0,8000.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,9,12,2017,4
BHK1,Murgesh Pallya,12.95237342,77.65267312,BACHELOR,0,SEMI_FURNISHED,TWO_WHEELER,650,15.0,1.0,N,2.0,2.0,2.0,CORPORATION,IF,2.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,14,6,2018,4
BHK2,C V Raman Nagar,12.97527336,77.66615468,ANYONE,0,SEMI_FURNISHED,TWO_WHEELER,600,7.0,2.0,E,2.0,0.0,2.0,CORP_BORE,IF,1.0,15500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,3,2018,2
BHK2,"Thigalarapalya,Hoodi",12.9923354,77.7179929,FAMILY,0,SEMI_FURNISHED,BOTH,1259,0.0,2.0,E,2.0,7.0,9.0,CORP_BORE,AP,2.0,25000.0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,11,11,2017,8
BHK2,New Tippasandra,12.97310194,77.64925085,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,900,10.0,1.0,E,2.0,1.0,1.0,CORPORATION,IH,0.0,15000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,2018,0
